domain_name,returned_record,record_type,v,p,pct,rua,ruf,sp,adkim,aspf,others,invalid_flags,config_v_p_order,config_v,config_p,config_pct,config_sp,raw_data
MIDDLETOWNCT.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarcreports@middletownct.gov,mailto:dmarcreports@middletownct.gov,none,,,ri=86400 ,,Valid,Valid,Valid,Valid,"Very bad: p=reject, sp=none: Ignores subdomain DMARC fails and permits subdomain spoofing","""v=DMARC1; p=reject; rua=mailto:dmarcreports@middletownct.gov; ruf=mailto:dmarcreports@middletownct.gov; sp=none; ri=86400"""
HSR.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov, mailto:dmarcemails@ftc.gov",mailto:dmarcemails@ftc.gov,reject,,,rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; rua=mailto:reports@dmarc.cyber.dhs.gov, mailto:dmarcemails@ftc.gov; ruf=mailto:dmarcemails@ftc.gov; rf=afrf; pct=100; ri=86400"""
FIRSTFREEDOM.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,reject,s,s,ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; pct=100; ri=86400; adkim=s; aspf=s; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov"""
PCBFL.GOV,Yes,CNAME,,,,,,,,,,,,,,,,pcbfl.gov.hosted.dmarc-report.com.
PCBFL.GOV,Yes,TXT,DMARC1,none,,mailto:5ff2f194@mxtoolbox.dmarc-report.com,mailto:5ff2f194@forensics.dmarc-report.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:5ff2f194@mxtoolbox.dmarc-report.com; ruf=mailto:5ff2f194@forensics.dmarc-report.com;"""
CLINICALTRIALS.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
CHINAGROVENC.GOV,No,,,,,,,,,,,,,,,,,
OCCHELPS.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
GAOINNOVATION.GOV,No,,,,,,,,,,,,,,,,,
SUFFIELDCT.GOV,No,,,,,,,,,,,,,,,,,
AKRONOHIO.GOV,Yes,TXT,DMARC1,none,,mailto:DMARCrua@akronohio.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:DMARCrua@akronohio.gov;"""
CLEVELANDCOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
APPOMATTOXVA.GOV,No,,,,,,,,,,,,,,,,,
GPS.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov",,none,,,,,Valid,Valid,Valid,Valid,"Very bad: p=reject, sp=none: Ignores subdomain DMARC fails and permits subdomain spoofing","""v=DMARC1; p=reject; sp=none; rua=mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov"""
ROCKBRIDGECOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
NCDOT.GOV,No,,,,,,,,,,,,,,,,,
SWCLEANAIR.GOV,No,,,,,,,,,,,,,,,,,
HUNTSVILLEALTRANSIT.GOV,No,,,,,,,,,,,,,,,,,
LAHABRACA.GOV,Yes,TXT,DMARC1,none,100,mailto:postmaster@lahabraca.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; pct=100; rua=mailto:postmaster@lahabraca.gov"""
MACOMB-MI.GOV,No,,,,,,,,,,,,,,,,,
NEWPORTNH.GOV,No,,,,,,,,,,,,,,,,,
CITYOFHUBBARD-OH.GOV,No,,,,,,,,,,,,,,,,,
HOOVERALABAMA.GOV,No,,,,,,,,,,,,,,,,,
PINEVILLENC.GOV,No,,,,,,,,,,,,,,,,,
PHILLIPSTON-MA.GOV,No,,,,,,,,,,,,,,,,,
FREDONNJ.GOV,No,,,,,,,,,,,,,,,,,
STOUGHTON-MA.GOV,No,,,,,,,,,,,,,,,,,
CLAYCOUNTYIN.GOV,Yes,TXT,DMARC1,quarantine,20,mailto:hillsc@claycountyin.gov,,,,,rf=afrf ri=86400 ,,Valid,Valid,Valid,Very bad: 20,Valid,"""v=DMARC1; p=quarantine; rf=afrf; pct=20; ri=86400; rua=mailto:hillsc@claycountyin.gov"""
CONCORDMA.GOV,Yes,TXT,DMARC1,none,,mailto:dmarcreport@concordma.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarcreport@concordma.gov;"""
NMB.GOV,Yes,TXT,DMARC1,quarantine,,"mailto:ictsupport@nmb.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:ictsupport@nmb.gov,mailto:reports@dmarc.cyber.dhs.gov"""
ACWI.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov"""
JOSEPHINECOUNTY.GOV,No,,,,,,,,,,,,,,,,,
QUINCYMA.GOV,No,,,,,,,,,,,,,,,,,
RUMSONNJ.GOV,No,,,,,,,,,,,,,,,,,
LIMESTONECOUNTY-AL.GOV,No,,,,,,,,,,,,,,,,,
JCT.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc@jct.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc@jct.gov"""
HEALTHEARIZONAPLUS.GOV,No,,,,,,,,,,,,,,,,,
LINCOLNCOUNTYNV.GOV,No,,,,,,,,,,,,,,,,,
FRANKLINCOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
STONECRESTGA.GOV,No,,,,,,,,,,,,,,,,,
NEWNANGA.GOV,Yes,TXT,DMARC1,none,,mailto:postmaster@cityofnewnan.org,mailto:postmaster@cityofnewnan.org,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:postmaster@cityofnewnan.org; ruf=mailto:postmaster@cityofnewnan.org"""
STUDENTLOANS.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarc@ed.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,r,rf=afrf ri=345600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc@ed.gov,mailto:reports@dmarc.cyber.dhs.gov; aspf=r; pct=100; rf=afrf; ri=345600"""
SPRINGFIELDMA.GOV,No,,,,,,,,,,,,,,,,,
NJSENIORGOLD.GOV,No,,,,,,,,,,,,,,,,,
BLOOMFIELDCT.GOV,No,,,,,,,,,,,,,,,,,
BLADENSBURGMD.GOV,No,,,,,,,,,,,,,,,,,
STOCKBRIDGEGA.GOV,No,,,,,,,,,,,,,,,,,
MONTCOGA.GOV,No,,,,,,,,,,,,,,,,,
WATERTOWN-MA.GOV,No,,,,,,,,,,,,,,,,,
OFDA.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_agg@valigov.email,mailto:dmarc_msg@ofda.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:dmarc_msg@ofda.gov,mailto:reports@dmarc.cyber.dhs.gov; fo=1; ri=3600"""
OLYMPIAWA.GOV,No,,,,,,,,,,,,,,,,,
FLSENATE.GOV,No,,,,,,,,,,,,,,,,,
MAX.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@omb.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcreports@omb.gov,,s,s,fo=0:1:d:s ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;aspf=s;adkim=s;fo=0:1:d:s;ruf=mailto:dmarcreports@omb.gov;rua=mailto:dmarcreports@omb.gov,mailto:reports@dmarc.cyber.dhs.gov"""
BEDFORDCOUNTYVA.GOV,Yes,TXT,DMARC1,none,,mailto:EmailAdmin@bedfordcountyva.gov,mailto:EmailAdmin@bedfordcountyva.gov,none,,,ri=86400 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:EmailAdmin@bedfordcountyva.gov; ruf=mailto:EmailAdmin@bedfordcountyva.gov; sp=none; ri=86400"""
GUNNISONCO.GOV,Yes,TXT,DMARC1,quarantine,,mailto:5d52f75536b53@ag.dmarcly.com,mailto:5d52f75536b53@fo.dmarcly.com,quarantine,,,fo=0 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:5d52f75536b53@ag.dmarcly.com; ruf=mailto:5d52f75536b53@fo.dmarcly.com; sp=quarantine; fo=0;"""
AZCOOP.GOV,No,,,,,,,,,,,,,,,,,
LACONIANH.GOV,No,,,,,,,,,,,,,,,,,
FALMOUTHPOLICEMA.GOV,No,,,,,,,,,,,,,,,,,
NORWALKCA.GOV,No,,,,,,,,,,,,,,,,,
DEKALBCOUNTYGA.GOV,Yes,TXT,DMARC1,reject,,,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject"""
UNICOR.GOV,No,,,,,,,,,,,,,,,,,
INTELLIGENCE.GOV,No,,,,,,,,,,,,,,,,,
ELKGROVEIL.GOV,No,,,,,,,,,,,,,,,,,
FLRA.GOV,No,,,,,,,,,,,,,,,,,
NEWMEXICO.GOV,No,,,,,,,,,,,,,,,,,
SHIVELYKY.GOV,No,,,,,,,,,,,,,,,,,
SCDPS.GOV,Yes,TXT,DMARC1,none,,mailto:d@scdps.gov,mailto:d@scdps.gov,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:d@scdps.gov; ruf=mailto:d@scdps.gov"""
VACCINES.GOV,No,,,,,,,,,,,,,,,,,
AZWIFA.GOV,No,,,,,,,,,,,,,,,,,
CITYOFCODY-WY.GOV,No,,,,,,,,,,,,,,,,,
MALWAREINVESTIGATOR.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov;"""
PLEASANTVALLEY-NY.GOV,No,,,,,,,,,,,,,,,,,
FORTOGLETHORPEGA.GOV,No,,,,,,,,,,,,,,,,,
KIDCENTRALTN.GOV,No,,,,,,,,,,,,,,,,,
ADR.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov"""
KENNESAW-GA.GOV,No,,,,,,,,,,,,,,,,,
FORTCOLLINS-CO.GOV,No,,,,,,,,,,,,,,,,,
UPPERSKAGITTRIBE-NSN.GOV,Yes,TXT,DMARC1,none,100,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m,none,,,rf=afrf ri=86400 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; sp=none; rua=mailto:dmarc@mailinblue.com!10m; ruf=mailto:dmarc@mailinblue.com!10m; rf=afrf; pct=100; ri=86400"""
CITYOFGALENAPARK-TX.GOV,No,,,,,,,,,,,,,,,,,
FLORIDASENATE.GOV,No,,,,,,,,,,,,,,,,,
BONNEYTEXAS.GOV,No,,,,,,,,,,,,,,,,,
CANBYOREGON.GOV,No,,,,,,,,,,,,,,,,,
PORTCLINTON-OH.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_report@cros.net,mailto:dmarc_forensic@cros.net,,r,r,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; aspf=r; adkim=r; rua=mailto:dmarc_report@cros.net; ruf=mailto:dmarc_forensic@cros.net; fo=1"""
IOSS.GOV,No,,,,,,,,,,,,,,,,,
TOLEDO.GOV,No,,,,,,,,,,,,,,,,,
ITC.GOV,No,,,,,,,,,,,,,,,,,
FARMINGTON-MO.GOV,Yes,TXT,DMARC1,none,100,,,none,,,rf=afrf ri=86400 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; sp=none; rf=afrf; pct=100; ri=86400"""
AK-CHIN-NSN.GOV,No,,,,,,,,,,,,,,,,,
TOWNOFISLIP-NY.GOV,No,,,,,,,,,,,,,,,,,
LOUISACOUNTYIA.GOV,No,,,,,,,,,,,,,,,,,
ANTIOCHCABOARD.GOV,No,,,,,,,,,,,,,,,,,
LODI.GOV,Yes,TXT,DMARC1,none,,mailto:ae7749fe@mxtoolbox.dmarc-report.com,mailto:ae7749fe@forensics.dmarc-report.com,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:ae7749fe@mxtoolbox.dmarc-report.com; ruf=mailto:ae7749fe@forensics.dmarc-report.com"""
YADKINCOUNTY.GOV,No,,,,,,,,,,,,,,,,,
SYMBOLS.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com",mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com;ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1;"""
AURORAMO.GOV,No,,,,,,,,,,,,,,,,,
MOODYTX.GOV,No,,,,,,,,,,,,,,,,,
WALDOCOUNTYME.GOV,No,,,,,,,,,,,,,,,,,
OPALOCKAFL.GOV,No,,,,,,,,,,,,,,,,,
CENDI.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov"""
SOUTHEAST-NY.GOV,No,,,,,,,,,,,,,,,,,
VOTEMARION.GOV,No,,,,,,,,,,,,,,,,,
CLAYTONCOUNTYIA.GOV,No,,,,,,,,,,,,,,,,,
IPRCENTER.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov; pct=100"""
SPEAKER.GOV,No,,,,,,,,,,,,,,,,,
WORLDWAR1CENTENNIAL.GOV,No,,,,,,,,,,,,,,,,,
ZEROINWISCONSIN.GOV,No,,,,,,,,,,,,,,,,,
EVALUATION.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
MILLSWY.GOV,No,,,,,,,,,,,,,,,,,
TOWNOFPOUGHKEEPSIE-NY.GOV,No,,,,,,,,,,,,,,,,,
ANL.GOV,Yes,TXT,DMARC1,reject,,"mailto:uxknpyfa@ag.dmarcian.com,mailto:reports@dmarc.cyber.dhs.gov,mailto:anl-dmarc-reports@anl.gov",mailto:anl-dmarc-reports@anl.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:uxknpyfa@ag.dmarcian.com,mailto:reports@dmarc.cyber.dhs.gov,mailto:anl-dmarc-reports@anl.gov; ruf=mailto:anl-dmarc-reports@anl.gov;"""
CONGRESSIONALDIRECTORY.GOV,No,,,,,,,,,,,,,,,,,
GEORGETOWNMA.GOV,No,,,,,,,,,,,,,,,,,
CHUKCHANSI-NSN.GOV,No,,,,,,,,,,,,,,,,,
TNLPR.GOV,No,,,,,,,,,,,,,,,,,
RIALTOCA.GOV,No,,,,,,,,,,,,,,,,,
MTSHASTACA.GOV,No,,,,,,,,,,,,,,,,,
CITYOFMADISONWI.GOV,No,,,,,,,,,,,,,,,,,
SIGTARP.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
MILLIKENCOLORADO.GOV,No,,,,,,,,,,,,,,,,,
BRISTOLRI.GOV,No,,,,,,,,,,,,,,,,,
COLUMBUSKS.GOV,No,,,,,,,,,,,,,,,,,
LAWTONMI.GOV,No,,,,,,,,,,,,,,,,,
LANCASTERCOUNTYPA.GOV,No,,,,,,,,,,,,,,,,,
NAVASOTATX.GOV,No,,,,,,,,,,,,,,,,,
SOLARDECATHLON.GOV,No,,,,,,,,,,,,,,,,,
MORGANCOUNTYWV.GOV,No,,,,,,,,,,,,,,,,,
PINEBLUFFSWY.GOV,No,,,,,,,,,,,,,,,,,
DNSOPS.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dnsops.gov,mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov",,reject,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; rua=mailto:reports@dnsops.gov,mailto:dmarc-reports@doc.gov,mailto:reports@dmarc.cyber.dhs.gov"""
GULFCOUNTY-FL.GOV,No,,,,,,,,,,,,,,,,,
HOLDENMA.GOV,No,,,,,,,,,,,,,,,,,
WASHCOWI.GOV,No,,,,,,,,,,,,,,,,,
DESMOINESWA.GOV,No,,,,,,,,,,,,,,,,,
KANSASVACCINE.GOV,No,,,,,,,,,,,,,,,,,
SHEFFIELDMA.GOV,No,,,,,,,,,,,,,,,,,
HCSHERIFF.GOV,Yes,TXT,DMARC1,none,,mailto:gdo@hcsheriff.gov,mailto:gdo@hcsheriff.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:gdo@hcsheriff.gov; ruf=mailto:gdo@hcsheriff.gov; fo=1"""
RICHLANDSNC.GOV,No,,,,,,,,,,,,,,,,,
CROSSROADSTX.GOV,No,,,,,,,,,,,,,,,,,
CITYOFMETTERGA.GOV,No,,,,,,,,,,,,,,,,,
FLORIDASCHIROPRACTICMEDICINE.GOV,No,,,,,,,,,,,,,,,,,
MYCOLORADO.GOV,No,,,,,,,,,,,,,,,,,
TASEFILING.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_reports@trade.gov,mailto:dmarc-reports@doc.gov",mailto:dmarc_reports@trade.gov,reject,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_reports@trade.gov,mailto:dmarc-reports@doc.gov; ruf=mailto:dmarc_reports@trade.gov; sp=reject"""
CHESTERFIELD.GOV,No,,,,,,,,,,,,,,,,,
LEONCOUNTYFL.GOV,Yes,CNAME,,,,,,,,,,,,,,,,leoncountyfl.gov.hosted.dmarc-report.com.
LEONCOUNTYFL.GOV,Yes,TXT,DMARC1,none,20,"mailto:56adb61a@mxtoolbox.dmarc-report.com,mailto:9b1e28555e13872@rep.dmarcanalyzer.com","mailto:56adb61a@forensics.dmarc-report.com,mailto:9b1e28555e13872@for.dmarcanalyzer.com",,,,fo=1 ,,Valid,Valid,Very bad: none,Very bad: 20,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:56adb61a@mxtoolbox.dmarc-report.com,mailto:9b1e28555e13872@rep.dmarcanalyzer.com;ruf=mailto:56adb61a@forensics.dmarc-report.com,mailto:9b1e28555e13872@for.dmarcanalyzer.com; pct=20; fo=1"""
GLASTONBURYCT.GOV,No,,,,,,,,,,,,,,,,,
BACACOUNTYCO.GOV,No,,,,,,,,,,,,,,,,,
CLIFFSIDEPARKNJ.GOV,No,,,,,,,,,,,,,,,,,
PITTSFIELDNH.GOV,No,,,,,,,,,,,,,,,,,
SNOQUALMIEWA.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_agg@vali.email,,,s,s,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; adkim=s; aspf=s; rua=mailto:dmarc_agg@vali.email"""
MIDDLESEXCOUNTYNJ.GOV,No,,,,,,,,,,,,,,,,,
AQUINNAH-MA.GOV,No,,,,,,,,,,,,,,,,,
TOLLAND-MA.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc@net-engineering.com,mailto:dmarc@net-engineering.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc@net-engineering.com; ruf=mailto:dmarc@net-engineering.com; fo=1"""
LAKECLERKFL.GOV,No,,,,,,,,,,,,,,,,,
LAWRENCECOUNTYPA.GOV,No,,,,,,,,,,,,,,,,,
MARICOPA.GOV,No,,,,,,,,,,,,,,,,,
RENONV.GOV,No,,,,,,,,,,,,,,,,,
IAF.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:iafhelpdesk@iaf.gov","mailto:reports@dmarc.cyber.dhs.gov,mailto:iafhelpdesk@iaf.gov",reject,s,s,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; adkim=s; aspf=s; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:iafhelpdesk@iaf.gov; ruf=mailto:reports@dmarc.cyber.dhs.gov,mailto:iafhelpdesk@iaf.gov; pct=100"""
LINDALETX.GOV,No,,,,,,,,,,,,,,,,,
TSP.GOV,No,,,,,,,,,,,,,,,,,
CITYOFHUMBLE-TX.GOV,No,,,,,,,,,,,,,,,,,
YANCEYCOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
MSPADMI.GOV,No,,,,,,,,,,,,,,,,,
GALVAIL.GOV,No,,,,,,,,,,,,,,,,,
ICBEMP.GOV,No,,,,,,,,,,,,,,,,,
CITYOFELYNV.GOV,No,,,,,,,,,,,,,,,,,
FLORESVILLETX.GOV,Yes,TXT,DMARC1,reject,100,"mailto:easy180080@easydmarc.com,mailto:re+naac3xngddo@dmarc.postmarkapp.com,mailto:dmarc@drewadesigns.com",mailto:dmarc@drewadesigns.com,reject,r,r,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; pct=100; adkim=r; aspf=r; ruf=mailto:dmarc@drewadesigns.com; rua=mailto:easy180080@easydmarc.com,mailto:re+naac3xngddo@dmarc.postmarkapp.com,mailto:dmarc@drewadesigns.com; fo=1;"""
CITYOFCUDAHYCA.GOV,No,,,,,,,,,,,,,,,,,
WISCONSINCRIMEALERT.GOV,No,,,,,,,,,,,,,,,,,
FAYETTEVILLE-GA.GOV,No,,,,,,,,,,,,,,,,,
CBO.GOV,Yes,TXT,DMARC1,quarantine,,mailto:dmarc_agg@valigov.email,mailto:brad.hicks@cbo.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@valigov.email; ruf=mailto:brad.hicks@cbo.gov"""
EMSCOMPACT.GOV,No,,,,,,,,,,,,,,,,,
SAMHSA.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
LBL.GOV,Yes,TXT,DMARC1,none,,"mailto:dmarc-rua@lbl.gov,mailto:og6vbp83@ag.dmarcian.com",mailto:dmarc-ruf@lbl.gov,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none;rua=mailto:dmarc-rua@lbl.gov,mailto:og6vbp83@ag.dmarcian.com;ruf=mailto:dmarc-ruf@lbl.gov"""
ISLETAPUEBLO-NSN.GOV,No,,,,,,,,,,,,,,,,,
OSIS.GOV,No,,,,,,,,,,,,,,,,,
JOINAMERICORPS.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov"""
CEBAF.GOV,Yes,TXT,DMARC1,reject,100,mailto:re+nr7hpgyfnqz@dmarc.postmarkapp.com,mailto:jlab-dmarc-fore@jlab.org,none,r,r,,,Valid,Valid,Valid,Valid,"Very bad: p=reject, sp=none: Ignores subdomain DMARC fails and permits subdomain spoofing","""v=DMARC1;p=reject;pct=100;rua=mailto:re+nr7hpgyfnqz@dmarc.postmarkapp.com;sp=none;aspf=r;adkim=r;ruf=mailto:jlab-dmarc-fore@jlab.org"""
ROLESVILLENC.GOV,No,,,,,,,,,,,,,,,,,
MOUNTPOCONO-PA.GOV,No,,,,,,,,,,,,,,,,,
CCAC.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
NYCOURTHELP.GOV,No,,,,,,,,,,,,,,,,,
LOMALINDA-CA.GOV,No,,,,,,,,,,,,,,,,,
